index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
ad4a2ee16ed0fda7e344715ceab88267,2026-08-04T12:35:44Z,'Frost',www.faz.net,de,0.9,Schnaken im Schnee: Energiewunder auf sechs Beinen,Diese Insekten sind die Antwort der Natur auf ungemütliche Zeiten: Sie wärmen sich wie Säuglinge und fürchten keinen Frost. Was man in klimatisch turbulenten Zeiten zum Energiehaushalt der Schneemücken wissen sollte.,https://www.faz.net/aktuell/wissen/leben-gene/energiewunder-auf-sechs-beinen-accg-201069516.html,https://media0.faz.net/image/w1200h627/7ab95abc72b8/w600h313x0y43o/202607/43601.0.2367562270/kann-nicht-fliegen-fuehlt-sich.webp,,"Schneemücken zählen zu den Schnaken. Gemeint sind nicht die lästigen Stechmücken, die mitunter so bezeichnet werden. Mitglieder der Schnakenfamilie erreichen zwar nicht selten eine Körperlänge von me… [+5145 chars]",,Schnaken im Schnee: Energiewunder auf sechs Beinen. Diese Insekten sind die Antwort der Natur auf ungemütliche Zeiten: Sie wärmen sich wie Säuglinge und fürchten keinen Frost. Was man in klimatisch turbulenten Zeiten zum Energiehaushalt der Schneemücken wissen sollte.,Cranes in the snow: energy miracles on six legs. These insects are nature's answer to uncomfortable times: they warm themselves like babies and are not afraid of frost. What you should know about the energy balance of snow flies in turbulent climatic times.,Grues in nivibus: 'Virtutis miracula in sex cruribus'. Haec insecta responsa naturae sunt temporibus incommodis: se ut infantes calefaciunt et gelu non timent. Quod scire debes de energia libra nivis in turbidis temporibus climaticis volat.,2026-08-05 20:06:46+00:00
333b7d07dd5a52c2713b440a12f14e35,2026-08-07T04:06:55Z,'Temperatursturz',www.bild.de,de,0.9,"Temperatursturz, Hitze, Temperatursturz - Heute beginnt die Fahrt mit der Wetter-Achterbahn","Die Temperaturen spielen Wilde Maus, dass einem schwindelig werden kann.",https://www.bild.de/news/wetter/temperatursturz-hitze-temperatursturz-heute-beginnt-die-fahrt-mit-der-wetter-achterbahn-6a746fa6b2e4e184db1498be,"https://images.bild.de/6a746fa6b2e4e184db1498be/d5ef76272c2d33ba4c837b4bd8fa1e6a,308ae105?w=1280",http://web.archive.org/web/20260808075032/https://www.bild.de/news/wetter/temperatursturz-hitze-temperatursturz-heute-beginnt-die-fahrt-mit-der-wetter-achterbahn-6a746fa6b2e4e184db1498be,"TTS-Player überspringenArtikel weiterlesenRauf, runter, rauf: Das Wetter in Deutschland spielt jetzt völlig verrückt! Nach Sommerhitze kommt ein Temperatursturz, dann steigen die Temperaturen wieder … [+2552 chars]",,"Temperatursturz, Hitze, Temperatursturz - Heute beginnt die Fahrt mit der Wetter-Achterbahn. Die Temperaturen spielen Wilde Maus, dass einem schwindelig werden kann.","Drop in temperature, heat, drop in temperature - today the ride on the weather rollercoaster begins. The temperatures are so wild that you can get dizzy.","Stilla in temperatus, calor, gutta in temperie - Hodie equitare in tempestatibus rollercoaster incipit. Temperaturae tam ferae sunt ut vertiginem possis.",2026-08-09 13:31:01+00:00
fef7219c4f080ed0750e178383f4f5ab,2026-08-11T03:58:20Z,'Temperatursturz',www.bild.de,de,0.9,Nach dem Temperatursturz - Kommt jetzt die letzte Hitzewelle des Jahres?,"Erst kommt der Temperatursturz, dann die nächste Hitzewelle – doch wird es die letzte des Jahres?",https://www.bild.de/news/wetter/rollt-jetzt-die-letzte-hitzewelle-des-jahres-heran-6a79957835268e5027024213,"https://images.bild.de/6a79957835268e5027024213/e3ad176a83529440dcb4fdc4d171866f,1d2bc3aa?w=1280",http://web.archive.org/web/20260812014753/https://www.bild.de/news/wetter/rollt-jetzt-die-letzte-hitzewelle-des-jahres-heran-6a79957835268e5027024213,"TTS-Player überspringenArtikel weiterlesenSonnenfreunde kamen in diesem Sommer bereits ordentlich auf ihre Kosten. Nach der Gluthitze, die in den vergangenen Wochen mehr als einmal an der 40-Grad-Mar… [+3404 chars]",,"Nach dem Temperatursturz - Kommt jetzt die letzte Hitzewelle des Jahres?. Erst kommt der Temperatursturz, dann die nächste Hitzewelle – doch wird es die letzte des Jahres?","After the drop in temperature - is the last heat wave of the year coming? First comes the drop in temperature, then the next heat wave - but will it be the last of the year?","Post guttam in temperie - estne ultimus calor fluctus anni venientis? Primum gutta in temperie, deinde in proximo calore fluctus - sed erit annus novissimus?",2026-08-14 13:52:06+00:00
bb69358f67451568d9c87fb40efa2d27,2026-08-12T05:05:52Z,'Temperatursturz',www.morgenpost.de,de,0.9,Berlin steuert auf neue Hitzewelle zu – dann kommt der große Temperatursturz,Sonne satt und steigende Temperaturen: Berlin und Brandenburg stehen vor einer Hitzewelle mit Spitzenwerten bis zu 36 Grad und kaum Regen.,https://www.morgenpost.de/berlin/article412837695/berlin-steuert-auf-neue-hitzewelle-zu-dann-kommt-der-grosse-temperatursturz.html,https://img.sparknews.funkemedien.de/412837686/412837686_1786511152_v16_9_1600.jpeg,http://web.archive.org/web/20260812084905/https://www.morgenpost.de/berlin/article412837695/berlin-steuert-auf-neue-hitzewelle-zu-dann-kommt-der-grosse-temperatursturz.html,"Wer in den kommenden Tagen baden gehen möchte, bekommt jetzt bestes Sommerwetter geliefert. In Berlin und Brandenburg wird es laut der Vorhersage wieder heiß. Am Mittwoch erwartet der Deutsche Wetter… [+1162 chars]",,Berlin steuert auf neue Hitzewelle zu – dann kommt der große Temperatursturz. Sonne satt und steigende Temperaturen: Berlin und Brandenburg stehen vor einer Hitzewelle mit Spitzenwerten bis zu 36 Grad und kaum Regen.,Berlin is heading for a new heat wave – then the big drop in temperature will come. Lots of sun and rising temperatures: Berlin and Brandenburg are facing a heat wave with peak temperatures of up to 36 degrees and hardly any rain.,Berolinum petit ad novam undam caloris - tunc magna gutta in temperatus veniet. Sortes solis et calores orientis: Berlin et Brandenburgo spectant calorem fluctum cum cacumine temperaturis usque ad 36 gradus et vix ullam pluviam.,2026-08-14 13:52:06+00:00
5e6c41f1e1f9252d926a2df7719151fe,2026-08-13T04:01:41Z,'Temperatursturz',www.bild.de,de,0.9,"Gewitter bringen den Temperatursturz - Erst der Hitze-Hammer, dann der große Knall","Kräftige Schauer und Gewitter bringen die Wetter-Wende, die Temperaturen stürzen ab.",https://www.bild.de/news/wetter/gewitter-in-deutschland-erst-der-hitze-hammer-dann-der-grosse-knall-6a7c3c74169e8e32c0ae5296,"https://images.bild.de/6a7c3c74169e8e32c0ae5296/c4df03636d961e3dbc5ed529a563b6a7,7ecb2939?w=1280",,"TTS-Player überspringenArtikel weiterlesenPuh, ist das heiß! Und der Hitzehöhepunkt steht uns erst noch bevor. Es wird wohl wieder an der 40-Grad-Marke gekratzt. Das sagen zumindest die Wetterexperte… [+3361 chars]",,"Gewitter bringen den Temperatursturz - Erst der Hitze-Hammer, dann der große Knall. Kräftige Schauer und Gewitter bringen die Wetter-Wende, die Temperaturen stürzen ab.","Thunderstorms bring a drop in temperature - first the heat, then the big bang. Heavy showers and thunderstorms bring about a change in the weather and temperatures plummet.","Tonitruum guttam in temperie afferunt - primum calorem, deinde magnum crepitum. Imbres et nimbi graves mutationem inferunt tempestatum et temperaturarum perpendiculum.",2026-08-14 13:52:06+00:00
6b84a8bdd23cf71da6f210ccd5661d7e,2026-08-05T13:48:13Z,'Kältebus',www.tagesspiegel.de,de,0.9,Prozess um Brandanschlag auf Berliner Kältebus: „Seit 23 Jahren werde ich verfolgt“ – Angeklagter äußert sich vor Gericht,Ein obdachloser Mann wird als Brandstifter abgeführt. Sieben Monate später spricht er vor Gericht über sein Tatmotiv. Seine Erklärungen klingen wirr,https://www.tagesspiegel.de/berlin/prozess-um-brandanschlag-auf-berliner-kaltebus-seit-23-jahren-werde-ich-verfolgt--angeklagter-aussert-sich-vor-gericht-15916984.html,https://www.tagesspiegel.de/images/15917018/alternates/BASE_16_9_W1400/1785937468000/ausgebrannter-kaltebus-in-berlin.jpeg,http://web.archive.org/web/20260806002841/https://www.tagesspiegel.de/berlin/prozess-um-brandanschlag-auf-berliner-kaltebus-seit-23-jahren-werde-ich-verfolgt--angeklagter-aussert-sich-vor-gericht-15916984.html,"Der Schock war groß, als auch der dritte Kältebus der Berliner Stadtmission zerstört wurde. Warum zündet jemand einen Bus zur Versorgung von wohnungslosen Menschen an? Als Lászlo T. vor sieben Monate… [+3548 chars]",,Prozess um Brandanschlag auf Berliner Kältebus: „Seit 23 Jahren werde ich verfolgt“ – Angeklagter äußert sich vor Gericht. Ein obdachloser Mann wird als Brandstifter abgeführt. Sieben Monate später spricht er vor Gericht über sein Tatmotiv. Seine Erklärungen klingen wirr,"Trial over arson attack on Berlin refrigerated bus: “I have been persecuted for 23 years” – defendant speaks out in court. A homeless man is taken away as an arsonist. Seven months later, he spoke in court about his motive for the crime. His explanations sound confusing","Iudicium de incendiis oppugnationum in bus refrigerandis Berlin: ""Persecutus sum per 23 annos"" - reus in iudicio loquitur. Homo extorris quasi incendiarius ablatus est. Post septem menses in ius de causa criminis locutus est. Explicationes eius conturbant",2026-08-15 07:06:54+00:00
7954f8e8e4708196145e5f04e9ee8704,2026-08-05T15:20:29Z,'Kältebus',www.zeit.de,de,0.9,Kriminalität: Brandstiftung an Kältebus – 43-Jähriger gesteht vor Gericht,Hier finden Sie Informationen zu dem Thema „Kriminalität“. Lesen Sie jetzt „Brandstiftung an Kältebus – 43-Jähriger gesteht vor Gericht“.,https://www.zeit.de/news/2026-08/05/brandstiftung-an-kaeltebus-43-jaehriger-gesteht-vor-gericht,https://img.zeit.de/news/2026-08/05/brandstiftung-an-kaeltebus-43-jaehriger-gesteht-vor-gericht-image-group/wide__1300x731,http://web.archive.org/web/20260806124804/https://www.zeit.de/news/2026-08/05/brandstiftung-an-kaeltebus-43-jaehriger-gesteht-vor-gericht,Nach Brandstiftungen an Kältebussen steht ein 43-Jähriger vor dem Landgericht Berlin. Er soll am Neujahrstag 2026 einen Bus angezündet haben. Der Mann gestand zu Prozessbeginn. Er fühle sich seit Jah… [+1685 chars],,Kriminalität: Brandstiftung an Kältebus – 43-Jähriger gesteht vor Gericht. Hier finden Sie Informationen zu dem Thema „Kriminalität“. Lesen Sie jetzt „Brandstiftung an Kältebus – 43-Jähriger gesteht vor Gericht“.,Crime: Arson on a cold bus – 43-year-old confesses in court. Here you will find information on the topic of “Crime”. Now read “Arson on a cold bus – 43-year-old confesses in court”.,"Crimen: Arson in frigido bus – XLIII annorum confitetur in iudicio. Hic informationes invenies in argumento ""Criminis"". Nunc legitur ""Arson in bus frigidis - XLIII annorum in curia confitetur"".",2026-08-15 07:06:54+00:00
493ae69f657ea64b00b5a372a6309933,2026-08-05T15:21:15Z,'Kältebus',www.tagesspiegel.de,de,0.9,Kriminalität: Brandstiftung an Kältebus – 43-Jähriger gesteht vor Gericht,"Ein Kältebus der Berliner Stadtmission brennt an Neujahr lichterloh. Zeugen gelingt es, den mutmaßlichen Täter festzuhalten. Vor Gericht wird nun auch geprüft: War es möglicherweise eine Tat im Wahn?",https://www.tagesspiegel.de/berlin/kriminalitat-brandstiftung-an-kaltebus--43-jahriger-gesteht-vor-gericht-15917581.html,https://www.tagesspiegel.de/images/15917580/alternates/BASE_16_9_W1400/1785943275000/erneut-kaltebus-angezundet-polizei-stellt-tatverdachtigen.jpeg,http://web.archive.org/web/20260806163034/https://www.tagesspiegel.de/berlin/kriminalitat-brandstiftung-an-kaltebus--43-jahriger-gesteht-vor-gericht-15917581.html,Nach Brandstiftungen an Kältebussen steht ein 43-Jähriger vor dem Landgericht Berlin. Er soll am Neujahrstag 2026 einen Bus angezündet haben. Der Mann gestand zu Prozessbeginn. Er fühle sich seit Jah… [+1733 chars],,"Kriminalität: Brandstiftung an Kältebus – 43-Jähriger gesteht vor Gericht. Ein Kältebus der Berliner Stadtmission brennt an Neujahr lichterloh. Zeugen gelingt es, den mutmaßlichen Täter festzuhalten. Vor Gericht wird nun auch geprüft: War es möglicherweise eine Tat im Wahn?",Crime: Arson on a cold bus – 43-year-old confesses in court. A cold bus from the Berlin City Mission burns ablaze on New Year's Day. Witnesses manage to capture the alleged perpetrator. The court is now also examining: Was it possibly an act of delusion?,Crimen: Arson in frigido bus – XLIII annorum confitetur in iudicio. Bus frigidum ab urbe Berolinensi missio ardet in Novo Anno. Testes asserti auctorem capere administrare. Iudicium etiam nunc examinat: An potest esse actus erroris?,2026-08-15 07:06:54+00:00
14c69f85eed4b535ed8edc71c497df46,2026-08-13T08:59:02Z,'Kältebus',www.zeit.de,de,0.9,Brandstiftung: Kältebus angezündet – Täter muss dauerhaft in Psychiatrie,Hier finden Sie Informationen zu dem Thema „Brandstiftung“. Lesen Sie jetzt „Kältebus angezündet – Täter muss dauerhaft in Psychiatrie“.,https://www.zeit.de/news/2026-08/13/kaeltebus-angezuendet-taeter-muss-dauerhaft-in-psychiatrie,https://img.zeit.de/news/2026-08/13/kaeltebus-angezuendet-taeter-muss-dauerhaft-in-psychiatrie-image-group/wide__1300x731,http://web.archive.org/web/20260814013707/https://www.zeit.de/news/2026-08/13/kaeltebus-angezuendet-taeter-muss-dauerhaft-in-psychiatrie,Nach einem Brandanschlag auf einen Kältebus hat das Landgericht Berlin die unbefristete Unterbringung des Täters in einem psychiatrischen Krankenhaus angeordnet. Der 43-Jährige leide seit vielen Jahr… [+1715 chars],,Brandstiftung: Kältebus angezündet – Täter muss dauerhaft in Psychiatrie. Hier finden Sie Informationen zu dem Thema „Brandstiftung“. Lesen Sie jetzt „Kältebus angezündet – Täter muss dauerhaft in Psychiatrie“.,Arson: cold bus set on fire - perpetrator must be permanently hospitalized. Here you will find information on the topic of “arson”. Now read “Cold bus set on fire – perpetrator must be permanently hospitalized”.,"Incendiis: frigida bus inflammata - auctor perpetuo nosocomio esse debet. Hic informationes invenies in argumento ""arcendi"". Nunc legitur ""Frigido bus incensa - auctor perpetuo nosocomio esse debet"".",2026-08-15 07:06:54+00:00
60e034c8b3a1a210116faa17f660e944,2026-08-13T09:00:01Z,'Kältebus',www.tagesspiegel.de,de,0.9,Kältebus in Berlin angezündet: Täter muss zum Schutz der Allgemeinheit dauerhaft in Psychiatrie,"Ein Kältebus der Berliner Stadtmission brennt an Neujahr lichterloh. Der Brandstifter handelte im Wahn und ist weiterhin gefährlich, befanden jetzt die Richter.",https://www.tagesspiegel.de/berlin/polizei-justiz/kaltebus-in-berlin-angezundet-tater-muss-zum-schutz-der-allgemeinheit-dauerhaft-in-psychiatrie-15939412.html,https://www.tagesspiegel.de/images/15939410/alternates/BASE_16_9_W1400/1786612824000/erneut-kaltebus-angezundet-polizei-stellt-tatverdachtigen.jpeg,http://web.archive.org/web/20260813115248/https://www.tagesspiegel.de/berlin/polizei-justiz/kaltebus-in-berlin-angezundet-tater-muss-zum-schutz-der-allgemeinheit-dauerhaft-in-psychiatrie-15939412.html,Nach einem Brandanschlag auf einen Kältebus hat das Landgericht Berlin die unbefristete Unterbringung des Täters in einem psychiatrischen Krankenhaus angeordnet. Der 43-Jährige leide seit vielen Jahr… [+2024 chars],,"Kältebus in Berlin angezündet: Täter muss zum Schutz der Allgemeinheit dauerhaft in Psychiatrie. Ein Kältebus der Berliner Stadtmission brennt an Neujahr lichterloh. Der Brandstifter handelte im Wahn und ist weiterhin gefährlich, befanden jetzt die Richter.",Cold bus set on fire in Berlin: perpetrator must be permanently hospitalized to protect the public. A cold bus from the Berlin City Mission burns ablaze on New Year's Day. The judges have now found that the arsonist acted deliriously and is still dangerous.,Bus frigida Berolinensi incenduntur: auctor in nosocomio publico praesidio perpetuo debet esse. Bus frigidum ab urbe Berolinensi missio ardet in Novo Anno. Iudices iam invenerunt incendium delirantem et periculosum esse.,2026-08-15 07:06:54+00:00
