index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
70b6221be23d78f940eb759d04a43aaf,2026-03-01T03:00:44Z,'Frost',www.stern.de,de,0.9,Straßen und Schienen: Welche Folgen das Winterwetter für Baustellen hat,"Wochenlang herrschten in Norddeutschland Kälte, Frost und Schnee. Bei Straßen und Gleisen konnte deshalb nicht immer so gebaut werden, wie vorgesehen. Brauchen Reisende also mehr Geduld?",https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/strassen-und-schienen--welche-folgen-das-winterwetter-fuer-baustellen-hat-37180252.html,https://image.stern.de/37180254/t/B6/v1/w1440/r1.7778/-/01--ejxrhe64ofv4axs2048jpeg---7da61c591e83a2af.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Wochenlang herrschten in Norddeutschland Kälte, Frost und Schnee. Bei Straßen und Gleisen konnte deshalb nicht immer so gebaut werden, wie vorges… [+5070 chars]",,"Straßen und Schienen: Welche Folgen das Winterwetter für Baustellen hat. Wochenlang herrschten in Norddeutschland Kälte, Frost und Schnee. Bei Straßen und Gleisen konnte deshalb nicht immer so gebaut werden, wie vorgesehen. Brauchen Reisende also mehr Geduld?","Roads and railways: What consequences winter weather has for construction sites. Cold, frost and snow prevailed in northern Germany for weeks. It was therefore not always possible to build roads and tracks as planned. So do travelers need more patience?","Viae et ferriviaria: Quid consecutiones hiemis tempestates pro constructione sites habeat. Frigus, gelu et nix in Germania septentrionali per septimanas praevaluit. Itaque non semper potuit vias et semitas construere, prout destinatum erat. Siccine viatores patientius egent?",2026-03-02 19:10:57+00:00
a31237b7d0c6ef97e9e88e98759e0475,2026-03-01T15:34:46Z,'Frost',noe.orf.at,de,0.9,Natur erwacht im Nationalpark Donauauen,Rechtzeitig zum meteorolgischen Frühlingsbeginn am 1. März zeigen sich im Nationalpark Donauauen für aufmerksame Beobachter bereits zahlreiche Frühlingsboten.  Schneeglöckchen trotzen dem Frost und Sumpfschildkröten erwachen ebenso wie die Insekten.,https://noe.orf.at/stories/3343962/,https://ibs.orf.at/noe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F10%2F99%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2953570_master_1141899_260301_fruehlingsbeginn_00_00_37_16.jpg%3Fs%3D1793b806721bf0cdc01b1e2cd9a2b6d9777b3ce5,,"Frühlingsbeginn
Der kalendarische Frühlingsbeginn ist am 21. März, für Metereologen startet der Frühling aber schon drei Wochen früher und dauert den gesamten März, April und Mai
Die Auböden sind b… [+2504 chars]",,Natur erwacht im Nationalpark Donauauen. Rechtzeitig zum meteorolgischen Frühlingsbeginn am 1. März zeigen sich im Nationalpark Donauauen für aufmerksame Beobachter bereits zahlreiche Frühlingsboten.  Schneeglöckchen trotzen dem Frost und Sumpfschildkröten erwachen ebenso wie die Insekten.,"Nature awakens in the Donauauen National Park. Just in time for the meteorological start of spring on March 1st, there are already numerous signs of spring in the Donauauen National Park for attentive observers.  Snowdrops are defying the frost and terrapins are waking up, as are the insects.","Natura in National Park Donauauen excitat. Nuper tempore meteorologico in principio veris die 1 Martii exstant iam multa signa veris in National Park Donauauen observantibus attentis.  Nix stillae gelu ac terrapins excitant, ut sunt insecta.",2026-03-02 19:10:57+00:00
677e16b2c7f4f0ac323b500130ff6d70,2026-03-02T03:01:12Z,'Frost',www.welt.de,de,0.9,„Können jetzt gar nicht anders“ – Bahnchefin verteidigt Streckensanierungen,Die umfassende Sanierung wichtiger Gleisstrecken stockt gerade zwischen Hamburg und Berlin. Grund ist laut Bahn die lange Frostperiode. Am Konzept will die Konzernchefin deshalb aber nicht rütteln.,https://www.welt.de/politik/article69a4fb017c787f6a1cef382a/mehrmonatige-vollsperrungen-koennen-jetzt-gar-nicht-anders-bahnchefin-verteidigt-streckensanierungen.html,https://images.welt.de/69a4fb017c787f6a1cef382a/abd29279e40868af9ddf3faedf9d3935-master/ci16x9-w1200/dpa-com-20090101-251211-935-1013136-jpg,,Die umfassende Sanierung wichtiger Gleisstrecken stockt gerade zwischen Hamburg und Berlin. Grund ist laut Bahn die lange Frostperiode. Am Konzept will die Konzernchefin deshalb aber nicht rütteln.Ba… [+2330 chars],,„Können jetzt gar nicht anders“ – Bahnchefin verteidigt Streckensanierungen. Die umfassende Sanierung wichtiger Gleisstrecken stockt gerade zwischen Hamburg und Berlin. Grund ist laut Bahn die lange Frostperiode. Am Konzept will die Konzernchefin deshalb aber nicht rütteln.,"“We can’t do anything else now” – railway boss defends route renovations. The comprehensive renovation of important railway lines is currently stalling between Hamburg and Berlin. According to Bahn, the reason is the long frost period. However, the CEO does not want to shake the concept.","""Nunc aliud facere non possumus"" - bulla ferriviaria renovationes meatus defendit. Renovatio comprehensiva magnarum linearum ferriviarum nunc inter Hamburgum et Berolinum redimitur. Secundum Bahn, tempus pruina ratio est. Sed in CEO conceptum concutere non vult.",2026-03-04 03:39:53+00:00
dda2533ecd020f241c656054a4cb0f51,2026-03-04T22:05:15Z,'Wintereinbruch',www.welt.de,de,0.9,Erlösung in der 73. Minute – Leverkusen gewinnt Nachholspiel beim HSV,Bayer Leverkusen hatte mit einer Ergebniskrise zu kämpfen – die ist nun fürs Erste überwunden. In einem Nachholspiel bezwingen die Rheinländer den HSV. Die Partie war im Januar wegen eines heftigen Wintereinbruchs verschoben worden.,https://www.welt.de/sport/fussball/article69a8a218310a8059e2092979/bundesliga-erloesung-in-der-73-minute-leverkusen-gewinnt-nachholspiel-beim-hsv.html,https://images.welt.de/69a8a218310a8059e2092979/e32f759d5ddedd3381a033fb04251055-master/ci16x9-w1200/1772658837186-afp-99yn7rg-jpg,,Bayer 04 Leverkusen hat seine kleine Ergebniskrise überwunden. Der zuletzt in drei Pflichtspielen sieglose Fußball-Bundesligist gewann das Nachholspiel beim Hamburger SV verdient mit 1:0 (0:0). Chris… [+770 chars],,Erlösung in der 73. Minute – Leverkusen gewinnt Nachholspiel beim HSV. Bayer Leverkusen hatte mit einer Ergebniskrise zu kämpfen – die ist nun fürs Erste überwunden. In einem Nachholspiel bezwingen die Rheinländer den HSV. Die Partie war im Januar wegen eines heftigen Wintereinbruchs verschoben worden.,Salvation in the 73rd minute – Leverkusen wins the catch-up game at HSV. Bayer Leverkusen had to struggle with a crisis in results - this has now been overcome for the time being. The Rhinelanders defeated HSV in a catch-up game. The game was postponed in January due to a severe onset of winter.,Salus in 73 momento – Leverkusen ludum captura vincit HSV. Bayer Leverkusen cum discrimine eventuum certare debuit - haec nunc temporis causa superata est. Rheni HSV in ludo captura vicerunt. Praeda dilatus est mense Ianuario ob gravi impetu hiemis.,2026-03-09 07:33:48+00:00
1e8d5d02312fe688685a16da61d83f5e,2026-03-02T08:07:53Z,'Glatteis',orf.at,de,0.9,Ein Blick hinter die Kulissen,"Am Sonntag hat – meteorologisch betrachtet – der Frühling begonnen. Die letzten Wochen hatten wettermäßig einiges zu bieten: Glatteis, viel Neuschnee und zuletzt hohe Lawinengefahr auf den Bergen und Tauwetter in tiefen Lagen. Dementsprechend groß war und ist…",https://orf.at/stories/3421297/,https://ibs.orf.at/news?image=https%3A%2F%2Fassets.orf.at%2Fmims%2F2026%2F09%2F55%2Fcrops%2Fw%3D1200%2Ch%3D630%2Cq%3D75%2F2949540_master_1140255_wetterprognose_21.jpg%3Fs%3D29bda7db938c08830e3b008398f2aec84bc91cf6,,"Die moderne Wettervorhersage folgt einer einfachen Grundidee: Man misst das aktuelle Wetter, wendet physikalische Gleichungen an und errechnet so das Wetter der Zukunft. Dabei gilt: Je exakter das ak… [+3276 chars]",,"Ein Blick hinter die Kulissen. Am Sonntag hat – meteorologisch betrachtet – der Frühling begonnen. Die letzten Wochen hatten wettermäßig einiges zu bieten: Glatteis, viel Neuschnee und zuletzt hohe Lawinengefahr auf den Bergen und Tauwetter in tiefen Lagen. Dementsprechend groß war und ist…","A look behind the scenes. From a meteorological point of view, spring began on Sunday. The last few weeks have had a lot to offer in terms of weather: black ice, lots of fresh snow and recently a high risk of avalanches in the mountains and thaw in low altitudes. Accordingly, it was and is...","Vide post siparium r. Ex consideratione meteorologico, fons die Dominico incepit. Ultimae paucae septimanae multam habuerunt condicionem tempestatis offerre: glaciem nigram, multae nives recentes et nuper magnum periculum avalanches in montibus et altitu- dinem in humilibus tabem. Sic fuit et est.",2026-03-09 19:14:55+00:00
f6978c6a9040c2ef9677f6ab0121fedb,2026-03-08T07:25:52Z,'Frost',www.zeit.de,de,0.9,Wetter: Sonnige Aussichten ­– Nächtlicher Frost möglich,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sonnige Aussichten ­– Nächtlicher Frost möglich“.,https://www.zeit.de/news/2026-03/08/sonnige-aussichten-naechtlicher-frost-moeglich,https://img.zeit.de/news/2026-03/08/sonnige-aussichten-naechtlicher-frost-moeglich-image-group/wide__1300x731,,"Hochdruckeinfluss sorgt in Berlin und Brandenburg weiterhin für stabiles und frühlingshaft mildes Wetter. Dabei bleibt es trocken, wie der Deutsche Wetterdienst (DWD) mitteilte. Lediglich in den Morg… [+767 chars]",,Wetter: Sonnige Aussichten ­– Nächtlicher Frost möglich. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sonnige Aussichten ­– Nächtlicher Frost möglich“.,Weather: Sunny prospects – nighttime frost possible. Here you will find information on the topic of “weather”. Read “Sunny prospects – night frost possible” now.,"Tempestas: Prospectus apricus – gelu nocturnum fieri potest. Hic informationes invenies in argumento ""tempestatis"". Lege ""Prospectus apricis - pruina noctis potest"" nunc.",2026-03-10 13:42:19+00:00
92246c9653b87f4ef721de6c4cef6cee,2026-03-08T07:25:52Z,'Frost',www.stern.de,de,0.9,Wetter: Sonnige Aussichten ­– Nächtlicher Frost möglich,"Tagsüber Sonne und milde Temperaturen, nachts kann das Thermometer in Berlin und Brandenburg auf bis zu minus sechs Grad fallen. Wie geht es zum Wochenstart weiter?",https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wetter--sonnige-aussichten----naechtlicher-frost-moeglich-37201096.html,https://image.stern.de/37201098/t/lx/v1/w1440/r1.7778/-/08--5m4yroucthv5axs2048jpeg---0cc1c08ee3c10530.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Tagsüber Sonne und milde Temperaturen, nachts kann das Thermometer in Berlin und Brandenburg auf bis zu minus sechs Grad fallen. Wie geht es zum … [+947 chars]",,"Wetter: Sonnige Aussichten ­– Nächtlicher Frost möglich. Tagsüber Sonne und milde Temperaturen, nachts kann das Thermometer in Berlin und Brandenburg auf bis zu minus sechs Grad fallen. Wie geht es zum Wochenstart weiter?","Weather: Sunny prospects – nighttime frost possible. Sun and mild temperatures during the day, but at night the thermometer in Berlin and Brandenburg can drop to minus six degrees. What's next for the start of the week?","Tempestas: Prospectus apricus – gelu nocturnum fieri potest. Interdiu sol et temperatura lenis, noctu thermometrum in Berlin et Brandenburg ad minus sex gradus cadere potest. Quid deinde ad initium septimanae?",2026-03-10 13:42:19+00:00
2fc366698213e4e6d6975c7aebd38d28,2026-03-08T07:27:14Z,'Frost',www.tagesspiegel.de,de,0.9,Wetter: Sonnige Aussichten ­– Nächtlicher Frost möglich,"Tagsüber Sonne und milde Temperaturen, nachts kann das Thermometer in Berlin und Brandenburg auf bis zu minus sechs Grad fallen. Wie geht es zum Wochenstart weiter?",https://www.tagesspiegel.de/berlin/wetter-sonnige-aussichten--nachtlicher-frost-moglich-15329865.html,https://www.tagesspiegel.de/images/15329864/alternates/BASE_16_9_W1400/1772954834000/wetter-in-berlin.jpeg,,"Hochdruckeinfluss sorgt in Berlin und Brandenburg weiterhin für stabiles und frühlingshaft mildes Wetter. Dabei bleibt es trocken, wie der Deutsche Wetterdienst (DWD) mitteilte. Lediglich in den Morg… [+823 chars]",,"Wetter: Sonnige Aussichten ­– Nächtlicher Frost möglich. Tagsüber Sonne und milde Temperaturen, nachts kann das Thermometer in Berlin und Brandenburg auf bis zu minus sechs Grad fallen. Wie geht es zum Wochenstart weiter?","Weather: Sunny prospects – nighttime frost possible. Sun and mild temperatures during the day, but at night the thermometer in Berlin and Brandenburg can drop to minus six degrees. What's next for the start of the week?","Tempestas: Prospectus apricus – gelu nocturnum fieri potest. Interdiu sol et temperatura lenis, noctu thermometrum in Berlin et Brandenburg ad minus sex gradus cadere potest. Quid deinde ad initium septimanae?",2026-03-10 13:42:19+00:00
bc9efb27d201fbd922706792df611619,2026-03-08T08:35:08Z,'Frost',www.stern.de,de,0.9,Wetteraussichten: Mildes Wetter in Hessen – nachts Frost und Nebel möglich,"Tagsüber bleibt es in Hessen mild und meist trocken, nachts kann es jedoch örtlich zu Frost und Nebel kommen. Was der Deutsche Wetterdienst für die kommenden Tage erwartet.",https://www.stern.de/gesellschaft/regional/hessen/wetteraussichten--mildes-wetter-in-hessen---nachts-frost-und-nebel-moeglich-37201180.html,https://image.stern.de/37201182/t/rv/v1/w1440/r1.7778/-/08--xdhhhdjkqtv4axs2048jpeg---2d29e88ee53ee88b.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Tagsüber bleibt es in Hessen mild und meist trocken, nachts kann es jedoch örtlich zu Frost und Nebel kommen. Was der Deutsche Wetterdienst für d… [+1385 chars]",,"Wetteraussichten: Mildes Wetter in Hessen – nachts Frost und Nebel möglich. Tagsüber bleibt es in Hessen mild und meist trocken, nachts kann es jedoch örtlich zu Frost und Nebel kommen. Was der Deutsche Wetterdienst für die kommenden Tage erwartet.","Weather outlook: Mild weather in Hesse – frost and fog possible at night. During the day it remains mild and mostly dry in Hesse, but at night there can be frost and fog in some places. What the German Weather Service expects for the coming days.","Tempestas prospectus: tempestas lenis in Hassia - gelu et nebula nocte fieri possunt. Interdiu manet mitis et maxime siccus in Hassia, noctu autem potest esse pruina et nebula in aliquibus locis. Quid expectat Tempestas Germanica in dies venturos.",2026-03-10 13:42:19+00:00
fb14fe41aea939c6fb44cc5cab31025d,2026-03-08T08:35:08Z,'Frost',www.zeit.de,de,0.9,Wetteraussichten: Mildes Wetter in Hessen – nachts Frost und Nebel möglich,Hier finden Sie Informationen zu dem Thema „Wetteraussichten“. Lesen Sie jetzt „Mildes Wetter in Hessen – nachts Frost und Nebel möglich“.,https://www.zeit.de/news/2026-03/08/mildes-wetter-in-hessen-nachts-frost-und-nebel-moeglich,https://img.zeit.de/news/2026-03/08/mildes-wetter-in-hessen-nachts-frost-und-nebel-moeglich-image-group/wide__1300x731,http://web.archive.org/web/20260308085155/https://www.zeit.de/news/2026-03/08/mildes-wetter-in-hessen-nachts-frost-und-nebel-moeglich,"In Hessen hält das sehr milde Hochdruckwetter weiter an. In den Nächten ist allerdings örtlich Frost und Nebel möglich, wie der Deutsche Wetterdienst (DWD) in Offenbach mitteilte. Am Sonntag bleibt e… [+1199 chars]",,Wetteraussichten: Mildes Wetter in Hessen – nachts Frost und Nebel möglich. Hier finden Sie Informationen zu dem Thema „Wetteraussichten“. Lesen Sie jetzt „Mildes Wetter in Hessen – nachts Frost und Nebel möglich“.,Weather outlook: Mild weather in Hesse – frost and fog possible at night. Here you will find information on the topic of “Weather Prospects”. Now read “Mild weather in Hesse – frost and fog possible at night”.,"Tempestas prospectus: tempestas lenis in Hassia - gelu et nebula nocte fieri possunt. Hic informationes invenies in argumento ""Prospectus Tempestatis"". Nunc legitur ""Mitis tempestas in Hassia - gelu et nebula noctu fieri potest"".",2026-03-10 13:42:19+00:00
